Family,Scientific,BodyMass-Value,Length,Wing,Tail,Tarsus,Toe,Bill L,Bill W,Bill D,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,Diet-5Cat,ForStrat-watbelowsurf,ForStrat-wataroundsurf,ForStrat-ground,ForStrat-understory,ForStrat-midhigh,ForStrat-canopy,ForStrat-aerial,PelagicSpecialist,Nocturnal
Meliphagidae,Meliphaga reticulata,23.56,168,77,67,22.22,13.67,20.61,6.55,5.32,40,0,0,0,0,0,10,50,0,0,FruiNect,0,0,0,0,70,30,0,0,0
Dasyornithidae,Dasyornis brachypterus,41.8,218,78,95,24.5,22.05,16.7,6.1,7,50,0,0,0,0,0,0,10,40,0,Omnivore,0,0,80,20,0,0,0,0,0
Dasyornithidae,Dasyornis brachypterus,41.8,206,78,104.5,27.21,18.085000000000001,18.35,10.6,7.09,50,0,0,0,0,0,0,10,40,0,Omnivore,0,0,80,20,0,0,0,0,0
Dasyornithidae,Dasyornis longirostris,32.7,190,73.5,96.5,25.58,19.239999999999998,19.11,7.52,6.65,50,0,0,0,0,0,0,0,50,0,Omnivore,0,0,80,20,0,0,0,0,0
Dasyornithidae,Dasyornis broadbenti,67.9,265.5,102,126.5,36.045000000000002,22.95,24.195,9.12,8.01,60,0,0,0,0,10,10,0,10,10,Invertebrate,0,0,80,20,0,0,0,0,0
Pardalotidae,Pardalotus striatus,11.44,94.5,64,29.5,18.600000000000001,11.85,9.25,5.6,4.1,80,0,0,0,0,0,0,20,0,0,Invertebrate,0,0,10,10,20,60,0,0,0
Pardalotidae,Pardalotus striatus,11.44,83.5,60.5,28,17.3,10.199999999999999,10.05,5.45,3.7,80,0,0,0,0,0,0,20,0,0,Invertebrate,0,0,10,10,20,60,0,0,0
Acanthizidae,Hylacola pyrrhopygia,16.8,137,53.5,66,23.17,15.32,15.58,5.64,4.92,80,0,0,0,0,0,0,0,20,0,Invertebrate,0,0,50,50,0,0,0,0,0
Acanthizidae,Chthonicola sagittatus,13.29,120,59.3,47.2,19,13.8,10.2,3.7,3.5,80,0,0,0,0,0,0,0,10,10,Invertebrate,0,0,80,20,0,0,0,0,0
Acanthizidae,Crateroscelis murina,15,125.89254117941677,59.156163417547425,37.58374042884442,23.014418174085094,12.793813041575248,15.922087270511703,4.931738039549359,3.639150361272072,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,60,40,0,0,0,0,0
Acanthizidae,Crateroscelis robusta,18.6,98,56,29,25.1,15.56,15.19,6.15,4.6,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,50,50,0,0,0,0,0
Acanthizidae,Sericornis spilodera,11.7,108.14339512979383,58.74893525297768,39.90249023621423,16.595869074375614,9.1833259648358094,13.99587322572618,4.456562483975033,3.3189445755261042,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,80,20,0,0,0,0
Acanthizidae,Gerygone chrysogaster,8,97.723722095581124,52.7229861422823,34.91403154785862,15.381546403030352,7.8162780458832986,12.050359403717977,3.899419866765434,2.98538261891796,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,0,20,60,20,0,0,0
Acanthizidae,Gerygone olivacea,6.72,105,58.7,43.2,17,10.6,10.7,4.3,3.4,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,10,10,20,60,0,0,0
Acanthizidae,Acanthiza pusilla,7.62,100,51.8,42.9,20.100000000000001,11,8.2,3,2.2,70,0,0,0,0,0,10,10,10,0,Invertebrate,0,0,40,40,20,0,0,0,0
Acanthizidae,Acanthiza reguloides,7.7,110,51.6,38,17.600000000000001,10.9,8.3,2.9,2.2,80,0,0,0,0,0,0,10,10,0,Invertebrate,0,0,30,30,20,20,0,0,0
Acanthizidae,Acanthiza chrysorrhoa,9.29,110,58.7,39.6,18,11.2,10.7,3.9,2.9,80,0,0,0,0,0,0,0,20,0,Invertebrate,0,0,80,20,0,0,0,0,0
Acanthizidae,Acanthiza lineata,6.85,100,50.7,37.3,17,10.8,6.7,2.7,2.5,60,0,0,0,0,0,0,20,20,0,Invertebrate,0,0,0,20,60,20,0,0,0
Pomatostomidae,Pomatostomus temporalis,74.99,245,115,113.5,32.975000000000001,23.587499999999999,29.175,7.375,8.05,70,10,10,0,0,0,0,0,10,0,Invertebrate,0,0,40,40,20,0,0,0,0
Pomatostomidae,Pomatostomus superciliosus,41.53,185,74,76,26.55,18.899999999999999,24.15,6.3,6.5,70,10,0,0,0,0,10,0,10,0,Invertebrate,0,0,70,20,10,0,0,0,0
Orthonychidae,Orthonyx temminckii,58.06,185,91,73,33.049999999999997,21.524999999999999,15.45,6.85,6.55,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,100,0,0,0,0,0,0
Orthonychidae,Orthonyx spaldingii,149.91,241.5,128.5,103,44.6,28.425000000000001,23.45,9.95,8.4,70,0,20,0,0,0,0,0,10,0,Invertebrate,0,0,100,0,0,0,0,0,0
Melanocharitidae,Cnemophilus macgregorii,97.87,244,110.5,98.5,41.844999999999999,24.614999999999998,25.77,12.11,8.57,0,0,0,0,0,0,100,0,0,0,FruiNect,0,0,10,60,30,0,0,0,0
Melanocharitidae,Cnemophilus macgregorii,97.87,243.5,104,98.5,40.055,24.055,25.45,12.16,8.2,0,0,0,0,0,0,100,0,0,0,FruiNect,0,0,10,60,30,0,0,0,0
Cnemophilidae,Loboparadisea sericea,67.27,169.667,92.333,60,32.536700000000003,20.443300000000001,20.5433,11.49,8.1833,10,0,0,0,0,0,90,0,0,0,FruiNect,0,0,0,40,20,40,0,0,0
Cnemophilidae,Loboparadisea sericea,67.27,189,94,67,31.85,20.74,20.59,11.47,8.03,10,0,0,0,0,0,90,0,0,0,FruiNect,0,0,0,40,20,40,0,0,0
Melanocharitidae,Melanocharis nigra,14.16,122.46161992650498,61.65950018614826,40.36453929676052,14.588142602753486,9.2257142715476324,13.963683610559379,4.466835921509632,3.819442708400466,30,0,0,0,0,0,70,0,0,0,FruiNect,0,0,0,40,50,10,0,0,0
Melanocharitidae,Melanocharis nigra,14.16,110.4,62.6,38.4,16.78,10.83,13.58,6.46,4.68,30,0,0,0,0,0,70,0,0,0,FruiNect,0,0,0,40,50,10,0,0,0
Melanocharitidae,Melanocharis longicauda,11.95,119.5,61,47,17.45,12.525,12.1,6.05,5,30,0,0,0,0,0,70,0,0,0,FruiNect,0,0,0,0,80,20,0,0,0
Melanocharitidae,Oedistoma pygmaeum,5.8,74.5,48,22,15.75,9.375,12.95,3.6,3.25,50,0,0,0,0,0,0,50,0,0,Omnivore,0,0,0,0,60,40,0,0,0
Melanocharitidae,Toxorhamphus novaeguineae,11.78,130.31667784523009,64.56542290346559,33.18944575526103,14.791083881682074,8.9742879450074859,28.707805820246914,5.1641636927207095,4.0179081084894,70,0,0,0,0,0,0,30,0,0,Invertebrate,0,0,0,40,40,20,0,0,0
Melanocharitidae,Toxorhamphus novaeguineae,11.78,116,65,32.5,15.95,12.074999999999999,29,6,5.15,70,0,0,0,0,0,0,30,0,0,Invertebrate,0,0,0,40,40,20,0,0,0
Melanocharitidae,Toxorhamphus novaeguineae,11.78,118,72,40,17.09,11.08,30.26,6.22,5.48,70,0,0,0,0,0,0,30,0,0,Invertebrate,0,0,0,40,40,20,0,0,0
Melanocharitidae,Toxorhamphus poliopterus,11.35,124,67.02,36.8,17.14,14.49,31.08,6.02,5.4,50,0,0,0,0,0,0,50,0,0,Omnivore,0,0,0,40,60,0,0,0,0
Paramythiidae,Oreocharis arfaki,19.7,123,69,42.5,19.3,15.375,11.85,6.85,5,0,0,0,0,0,0,80,0,0,20,FruiNect,0,0,0,0,20,80,0,0,0
Paramythiidae,Paramythia montium,41.79,203,106,88,30.55,22.574999999999999,17.6,8.2,7.1,10,0,0,0,0,0,80,0,10,0,FruiNect,0,0,10,30,30,30,0,0,0
Callaeidae,Philesturnus carunculatus,74.72,217,97,86,43.6,27.53,39.82,13.685,12.78,40,0,0,0,0,0,50,10,0,0,FruiNect,0,0,40,20,20,20,0,0,0
Callaeidae,Philesturnus carunculatus,74.72,249.5,99,93,45.6,33.075000000000003,40.35,8.6,12.05,40,0,0,0,0,0,50,10,0,0,FruiNect,0,0,40,20,20,20,0,0,0
Psophodidae,Androphobus viridis,41,163,66,73,26.4,18.899999999999999,15.6,6.9,5.6,100,0,0,0,0,0,0,0,0,0,Invertebrate,0,0,100,0,0,0,0,0,0
Psophodidae,Psophodes olivaceus,62.36,219,91,101,33.25,22.8,19.9,9.55,8.05,80,0,0,0,0,0,10,0,10,0,Invertebrate,0,0,70,20,10,0,0,0,0
Psophodidae,Psophodes olivaceus,62.36,273,111,158,33.6,24.6,22.5,9.4,9.4,80,0,0,0,0,0,10,0,10,0,Invertebrate,0,0,70,20,10,0,0,0,0
Psophodidae,Psophodes olivaceus,62.36,229,89,130,31.9,20.6,22.1,8.8,9.6,80,0,0,0,0,0,10,0,10,0,Invertebrate,0,0,70,20,10,0,0,0,0
Psophodidae,Psophodes cristatus,40.71,198,92,99,23.4,20.399999999999999,16.5,7.9,8,50,0,0,0,0,0,0,0,50,0,Omnivore,0,0,80,20,0,0,0,0,0
Cinclosomatidae,Ptilorrhoa leucosticta,49.2,202,84,94,31.8,23.1,22.6,7.4,6.8,80,0,10,0,0,0,10,0,0,0,Invertebrate,0,0,100,0,0,0,0,0,0
